date,team,W/L,eFG%,TOV%,ORB%,FT/FGA,IsRegular,Season
2012-01-27,PHI,1,.487,14.1,32.5,.167,1,2011
2012-01-27,CHA,0,.414,15.0,19.0,.200,1,2011
2012-01-27,POR,1,.511,12.4,27.7,.176,1,2011
2012-01-27,PHO,0,.397,20.4,13.5,.115,1,2011
2012-01-28,CHA,0,.494,12.8,34.1,.205,1,2011
2012-01-28,WAS,1,.566,14.1,15.2,.211,1,2011
2012-01-28,HOU,1,.519,16.4,26.5,.221,1,2011
2012-01-28,NYK,0,.410,14.3,28.3,.124,1,2011
2012-01-28,MIL,1,.531,9.4,17.6,.188,1,2011
2012-01-28,LAL,0,.476,14.4,35.6,.134,1,2011
2012-01-28,PHI,1,.545,7.6,13.2,.128,1,2011
2012-01-28,DET,0,.367,11.7,22.9,.157,1,2011
2012-01-28,PHO,1,.392,12.4,34.6,.193,1,2011
2012-01-28,MEM,0,.441,16.7,26.3,.224,1,2011
2012-01-28,UTA,1,.487,16.8,34.1,.241,1,2011
2012-01-28,SAC,0,.500,14.8,27.8,.163,1,2011
2012-01-29,BOS,0,.558,17.6,16.1,.145,1,2011
2012-01-29,CLE,1,.449,13.8,28.2,.215,1,2011
2012-01-29,DAL,1,.460,7.1,29.6,.090,1,2011
2012-01-29,SAS,0,.479,8.9,26.4,.106,1,2011
2012-01-29,DEN,0,.529,10.5,22.0,.176,1,2011
2012-01-29,LAC,1,.535,10.1,28.3,.198,1,2011
2012-01-29,MIA,1,.429,12.0,25.5,.385,1,2011
2012-01-29,CHI,0,.451,13.8,25.0,.247,1,2011
2012-01-29,MIN,0,.409,3.4,41.4,.154,1,2011
2012-01-29,LAL,1,.557,11.9,20.0,.228,1,2011
2012-01-29,NJN,0,.412,16.3,24.4,.162,1,2011
2012-01-29,TOR,1,.537,12.0,19.4,.309,1,2011
2012-01-29,NOH,0,.390,16.4,23.7,.205,1,2011
2012-01-29,ATL,1,.519,14.5,32.5,.123,1,2011
2012-01-29,ORL,0,.563,19.8,14.3,.203,1,2011
2012-01-29,IND,1,.557,13.9,31.7,.091,1,2011
2012-01-30,HOU,0,.512,10.9,25.0,.247,1,2011
2012-01-30,MIN,1,.622,17.0,23.3,.378,1,2011
2012-01-30,LAC,1,.644,13.9,18.8,.113,1,2011
2012-01-30,OKC,0,.545,16.2,27.0,.192,1,2011
2012-01-30,MEM,0,.390,17.2,20.0,.219,1,2011
2012-01-30,SAS,1,.463,17.2,32.6,.113,1,2011
2012-01-30,MIA,1,.590,14.7,34.4,.218,1,2011
2012-01-30,NOH,0,.560,13.5,12.5,.147,1,2011
2012-01-30,MIL,1,.586,15.6,21.9,.300,1,2011
2012-01-30,DET,0,.392,14.8,33.3,.205,1,2011
2012-01-30,PHI,1,.400,7.3,18.8,.125,1,2011
2012-01-30,ORL,0,.378,14.6,29.6,.128,1,2011
2012-01-30,PHO,0,.513,11.9,17.1,.213,1,2011
2012-01-30,DAL,1,.632,10.4,27.8,.138,1,2011
2012-01-30,UTA,1,.399,9.8,36.0,.310,1,2011
2012-01-30,POR,0,.494,13.2,13.2,.125,1,2011
2012-01-30,WAS,0,.418,14.1,39.1,.120,1,2011
2012-01-30,CHI,1,.493,17.7,31.6,.320,1,2011
2012-01-31,CLE,0,.500,16.8,38.2,.200,1,2011
2012-01-31,BOS,1,.541,14.7,21.2,.192,1,2011
2012-01-31,GSW,1,.451,7.6,18.0,.121,1,2011
2012-01-31,SAC,0,.463,18.9,29.3,.171,1,2011
2012-01-31,IND,1,.548,17.6,31.6,.356,1,2011
2012-01-31,NJN,0,.554,18.4,20.5,.230,1,2011
2012-01-31,LAL,1,.632,16.5,24.1,.132,1,2011
2012-01-31,CHA,0,.360,8.7,23.1,.101,1,2011
2012-01-31,MEM,1,.419,14.4,34.0,.326,1,2011
2012-01-31,DEN,0,.481,21.4,22.5,.250,1,2011
2012-01-31,NYK,1,.664,15.6,13.8,.286,1,2011
2012-01-31,DET,0,.472,21.2,27.8,.268,1,2011
2012-01-31,TOR,0,.397,18.6,22.5,.260,1,2011
2012-01-31,ATL,1,.556,14.9,23.7,.138,1,2011
2012-02-01,BOS,1,.600,13.9,17.1,.133,1,2011
2012-02-01,TOR,0,.384,16.5,20.0,.110,1,2011
2012-02-01,DAL,0,.381,13.6,20.0,.262,1,2011
2012-02-01,OKC,1,.438,14.3,30.6,.296,1,2011
2012-02-01,MIL,1,.500,11.6,27.7,.193,1,2011
2012-02-01,MIA,0,.527,17.7,22.9,.274,1,2011
2012-02-01,MIN,0,.390,13.0,27.5,.308,1,2011
2012-02-01,IND,1,.494,10.8,17.8,.310,1,2011
2012-02-01,NJN,1,.532,11.8,48.7,.190,1,2011
2012-02-01,DET,0,.518,10.2,30.6,.134,1,2011
2012-02-01,NOH,0,.578,16.8,22.2,.182,1,2011
2012-02-01,PHO,1,.564,8.6,21.9,.410,1,2011
2012-02-01,ORL,1,.541,14.3,25.0,.411,1,2011
2012-02-01,WAS,0,.522,14.3,35.7,.076,1,2011
2012-02-01,PHI,1,.500,9.8,27.5,.167,1,2011
2012-02-01,CHI,0,.480,17.3,20.0,.149,1,2011
2012-02-01,POR,1,.594,16.1,18.2,.213,1,2011
2012-02-01,CHA,0,.331,20.7,24.5,.188,1,2011
2012-02-01,SAS,1,.507,12.7,20.0,.289,1,2011
2012-02-01,HOU,0,.513,19.9,28.6,.127,1,2011
2012-02-01,UTA,0,.488,9.4,15.6,.321,1,2011
2012-02-01,LAC,1,.511,11.8,30.0,.207,1,2011
2012-02-02,ATL,0,.473,16.0,15.0,.080,1,2011
2012-02-02,MEM,1,.494,11.4,33.3,.141,1,2011
2012-02-02,GSW,1,.510,7.0,44.0,.219,1,2011
2012-02-02,UTA,0,.475,13.0,37.5,.329,1,2011
2012-02-02,LAC,0,.506,10.9,20.5,.059,1,2011
2012-02-02,DEN,1,.616,16.0,33.3,.301,1,2011
2012-02-02,NYK,0,.511,13.5,31.7,.111,1,2011
2012-02-02,CHI,1,.568,13.9,27.3,.284,1,2011
2012-02-02,SAC,1,.480,15.3,25.6,.289,1,2011
2012-02-02,POR,0,.477,12.8,28.9,.091,1,2011
2012-02-02,SAS,1,.486,11.4,24.4,.284,1,2011
2012-02-02,NOH,0,.466,14.7,18.9,.162,1,2011
2012-02-03,BOS,1,.474,18.7,38.5,.250,1,2011
2012-02-03,NYK,0,.444,15.2,34.2,.225,1,2011
2012-02-03,DAL,0,.458,15.3,28.3,.133,1,2011
2012-02-03,IND,1,.494,13.0,34.1,.138,1,2011
2012-02-03,DEN,0,.473,12.4,11.4,.240,1,2011
2012-02-03,LAL,1,.500,11.0,18.6,.192,1,2011
2012-02-03,DET,1,.444,14.4,26.8,.198,1,2011
2012-02-03,MIL,0,.372,15.3,23.4,.338,1,2011
2012-02-03,HOU,1,.461,14.2,31.8,.191,1,2011
2012-02-03,PHO,0,.434,15.2,20.5,.108,1,2011
2012-02-03,NJN,0,.500,15.0,32.6,.221,1,2011
2012-02-03,MIN,1,.482,14.3,38.1,.354,1,2011
2012-02-03,OKC,1,.528,16.6,29.4,.366,1,2011
2012-02-03,MEM,0,.448,16.6,37.5,.184,1,2011
2012-02-03,ORL,1,.481,5.0,20.4,.313,1,2011
2012-02-03,CLE,0,.406,10.5,34.0,.233,1,2011
2012-02-03,PHI,0,.426,7.4,16.0,.123,1,2011
2012-02-03,MIA,1,.571,9.5,14.3,.143,1,2011
2012-02-03,TOR,1,.468,10.2,46.9,.204,1,2011
2012-02-03,WAS,0,.408,8.4,22.4,.207,1,2011
2012-02-04,ATL,0,.466,14.9,31.7,.243,1,2011
2012-02-04,PHI,1,.523,7.1,20.9,.068,1,2011
2012-02-04,CLE,1,.430,8.3,32.7,.118,1,2011
2012-02-04,DAL,0,.522,21.0,12.1,.269,1,2011
2012-02-04,DET,1,.462,13.7,35.7,.218,1,2011
2012-02-04,NOH,0,.500,15.8,28.9,.208,1,2011
2012-02-04,IND,0,.365,14.5,30.0,.224,1,2011
2012-02-04,ORL,1,.465,23.3,21.1,.250,1,2011
2012-02-04,MIL,0,.403,7.3,23.6,.161,1,2011
2012-02-04,CHI,1,.611,13.2,29.7,.033,1,2011
2012-02-04,MIN,1,.488,15.6,34.1,.244,1,2011
2012-02-04,HOU,0,.440,9.3,22.7,.121,1,2011
2012-02-04,NYK,1,.458,12.9,33.3,.277,1,2011
2012-02-04,NJN,0,.486,16.1,21.4,.306,1,2011
2012-02-04,PHO,1,.459,7.7,26.0,.200,1,2011
2012-02-04,CHA,0,.500,15.3,24.4,.187,1,2011
2012-02-04,POR,1,.622,13.3,25.0,.116,1,2011
2012-02-04,DEN,0,.475,16.0,27.9,.278,1,2011
2012-02-04,SAC,1,.490,16.4,43.5,.184,1,2011
2012-02-04,GSW,0,.522,15.8,22.2,.133,1,2011
2012-02-04,SAS,1,.489,9.2,23.4,.239,1,2011
2012-02-04,OKC,0,.513,12.7,17.1,.221,1,2011
2012-02-04,UTA,1,.471,9.5,40.9,.161,1,2011
2012-02-04,LAL,0,.413,13.7,33.3,.333,1,2011
2012-02-04,WAS,0,.419,14.3,26.5,.175,1,2011
2012-02-04,LAC,1,.608,20.3,47.2,.072,1,2011
2012-02-05,BOS,1,.541,19.6,23.3,.260,1,2011
2012-02-05,MEM,0,.385,12.1,28.3,.149,1,2011
2012-02-05,MIA,1,.478,14.3,12.5,.420,1,2011
2012-02-05,TOR,0,.468,15.3,23.8,.190,1,2011
2012-02-06,ATL,0,.429,8.8,23.9,.214,1,2011
2012-02-06,PHO,1,.589,15.5,29.4,.076,1,2011
2012-02-06,DEN,0,.455,17.8,24.4,.244,1,2011
2012-02-06,HOU,1,.494,14.9,14.3,.235,1,2011
2012-02-06,MEM,0,.398,11.5,17.8,.217,1,2011
2012-02-06,SAS,1,.514,18.8,22.0,.192,1,2011
2012-02-06,NJN,0,.424,12.6,31.8,.253,1,2011
2012-02-06,CHI,1,.618,13.7,28.1,.264,1,2011
2012-02-06,NOH,0,.438,10.6,33.3,.259,1,2011
2012-02-06,SAC,1,.526,9.2,25.0,.231,1,2011
2012-02-06,NYK,1,.541,17.2,21.2,.274,1,2011
2012-02-06,UTA,0,.447,20.1,24.4,.263,1,2011
2012-02-06,ORL,0,.529,12.3,21.7,.128,1,2011
2012-02-06,LAC,1,.518,11.4,27.0,.268,1,2011
2012-02-06,PHI,1,.519,4.3,19.0,.136,1,2011
2012-02-06,LAL,0,.463,15.1,48.8,.185,1,2011
2012-02-06,POR,0,.448,10.7,26.8,.206,1,2011
2012-02-06,OKC,1,.484,16.0,42.9,.200,1,2011
2012-02-06,WAS,1,.506,14.0,35.9,.375,1,2011
2012-02-06,TOR,0,.476,16.0,38.6,.318,1,2011
2012-02-07,BOS,1,.531,11.5,20.0,.099,1,2011
2012-02-07,CHA,0,.479,14.0,11.8,.225,1,2011
2012-02-07,GSW,0,.606,14.3,21.9,.238,1,2011
2012-02-07,OKC,1,.589,13.9,21.6,.238,1,2011
2012-02-07,IND,1,.494,7.6,12.2,.207,1,2011
2012-02-07,UTA,0,.500,16.2,17.9,.269,1,2011
2012-02-07,MIA,1,.500,14.4,31.7,.274,1,2011
2012-02-07,CLE,0,.433,15.2,30.6,.244,1,2011
2012-02-07,MIL,0,.537,12.6,25.6,.222,1,2011
2012-02-07,PHO,1,.527,11.0,35.6,.085,1,2011
2012-02-07,MIN,1,.430,14.9,24.5,.228,1,2011
2012-02-07,SAC,0,.427,17.2,22.9,.171,1,2011
2012-02-08,ATL,1,.520,14.8,33.3,.237,1,2011
2012-02-08,IND,0,.473,13.2,17.9,.213,1,2011
2012-02-08,CLE,1,.556,16.3,30.3,.282,1,2011
2012-02-08,LAC,0,.429,13.4,36.6,.321,1,2011
2012-02-08,DEN,0,.521,16.9,18.6,.278,1,2011
2012-02-08,DAL,1,.539,12.2,26.8,.089,1,2011
2012-02-08,MEM,1,.394,14.5,36.2,.117,1,2011
2012-02-08,MIN,0,.418,15.5,20.8,.177,1,2011
2012-02-08,NJN,0,.487,13.9,31.0,.205,1,2011
2012-02-08,DET,1,.548,13.2,34.3,.260,1,2011
2012-02-08,NOH,0,.380,18.7,21.3,.133,1,2011
2012-02-08,CHI,1,.482,11.7,29.3,.094,1,2011
2012-02-08,ORL,1,.524,14.8,37.0,.181,1,2011
2012-02-08,MIA,0,.507,13.5,22.5,.158,1,2011
2012-02-08,PHI,0,.446,9.3,32.7,.075,1,2011
2012-02-08,SAS,1,.470,6.8,22.9,.250,1,2011
2012-02-08,POR,0,.520,18.5,16.7,.257,1,2011
2012-02-08,HOU,1,.590,21.0,28.1,.141,1,2011
2012-02-08,TOR,0,.461,12.6,25.5,.178,1,2011
2012-02-08,MIL,1,.542,17.7,29.3,.375,1,2011
2012-02-08,WAS,0,.470,13.3,26.2,.181,1,2011
2012-02-08,NYK,1,.500,7.7,26.2,.321,1,2011
2012-02-09,BOS,0,.423,9.2,23.1,.052,1,2011
2012-02-09,LAL,1,.401,10.7,31.3,.165,1,2011
2012-02-09,DEN,0,.488,11.8,18.6,.212,1,2011
2012-02-09,GSW,1,.601,16.1,16.2,.177,1,2011
2012-02-09,PHO,0,.534,13.8,13.5,.135,1,2011
2012-02-09,HOU,1,.535,11.9,31.6,.047,1,2011
2012-02-09,SAC,1,.439,9.8,37.8,.192,1,2011
2012-02-09,OKC,0,.526,20.6,29.3,.260,1,2011
2012-02-10,CHA,0,.336,15.9,22.2,.171,1,2011
2012-02-10,CHI,1,.467,9.2,34.6,.122,1,2011
2012-02-10,CLE,0,.534,14.3,23.9,.205,1,2011
2012-02-10,MIL,1,.449,11.1,30.2,.255,1,2011
2012-02-10,DET,1,.570,18.2,41.7,.241,1,2011
2012-02-10,NJN,0,.453,17.8,23.8,.338,1,2011
2012-02-10,MEM,1,.473,10.1,13.5,.397,1,2011
2012-02-10,IND,0,.423,13.7,33.3,.333,1,2011
2012-02-10,MIN,0,.443,23.2,30.2,.342,1,2011
2012-02-10,DAL,1,.483,15.2,19.0,.189,1,2011
2012-02-10,NOH,0,.460,18.1,35.9,.227,1,2011
2012-02-10,POR,1,.544,16.8,25.8,.294,1,2011
2012-02-10,NYK,1,.461,13.2,18.2,.273,1,2011
2012-02-10,LAL,0,.413,15.9,26.7,.238,1,2011
2012-02-10,ORL,0,.476,16.0,21.3,.096,1,2011
2012-02-10,ATL,1,.476,10.9,12.5,.134,1,2011
2012-02-10,PHI,0,.437,11.9,22.5,.211,1,2011
2012-02-10,LAC,1,.400,7.1,32.6,.118,1,2011
2012-02-10,TOR,1,.473,12.5,32.5,.200,1,2011
2012-02-10,BOS,0,.469,18.9,19.4,.200,1,2011
2012-02-10,UTA,0,.494,14.9,14.3,.100,1,2011
2012-02-10,OKC,1,.500,16.2,27.8,.365,1,2011
2012-02-10,WAS,0,.404,15.1,28.3,.191,1,2011
2012-02-10,MIA,1,.525,14.1,22.2,.259,1,2011
2012-02-11,CHA,0,.358,6.1,19.6,.446,1,2011
2012-02-11,LAC,1,.577,9.2,32.4,.269,1,2011
2012-02-11,CLE,0,.387,10.4,29.8,.226,1,2011
2012-02-11,PHI,1,.481,6.1,15.6,.291,1,2011
2012-02-11,DAL,1,.500,19.9,22.7,.155,1,2011
2012-02-11,POR,0,.387,12.4,20.3,.196,1,2011
2012-02-11,IND,0,.582,18.4,19.4,.215,1,2011
2012-02-11,DEN,1,.523,10.6,35.9,.253,1,2011
2012-02-11,MIL,0,.468,10.3,33.3,.075,1,2011
2012-02-11,ORL,1,.525,10.9,22.0,.173,1,2011
2012-02-11,MIN,0,.476,19.9,24.4,.214,1,2011
2012-02-11,NYK,1,.518,17.6,16.3,.155,1,2011
2012-02-11,NJN,0,.443,13.0,28.3,.138,1,2011
2012-02-11,SAS,1,.569,12.9,27.8,.150,1,2011
2012-02-11,SAC,0,.403,15.2,34.0,.286,1,2011
2012-02-11,PHO,1,.551,16.7,21.2,.154,1,2011
2012-02-12,ATL,0,.450,12.3,23.5,.067,1,2011
2012-02-12,MIA,1,.488,8.5,33.3,.313,1,2011
2012-02-12,BOS,1,.513,18.0,22.9,.240,1,2011
2012-02-12,CHI,0,.420,11.7,29.4,.193,1,2011
2012-02-12,DET,0,.331,16.3,27.8,.202,1,2011
2012-02-12,WAS,1,.506,19.2,22.9,.228,1,2011
2012-02-12,GSW,1,.589,14.7,15.0,.165,1,2011
2012-02-12,HOU,0,.487,17.5,31.0,.320,1,2011
2012-02-12,MEM,0,.449,17.7,40.9,.231,1,2011
2012-02-12,UTA,1,.536,13.6,35.1,.108,1,2011
2012-02-12,TOR,0,.513,14.1,19.4,.154,1,2011
2012-02-12,LAL,1,.494,14.3,27.3,.173,1,2011
2012-02-13,CHA,0,.459,14.8,11.4,.301,1,2011
2012-02-13,PHI,1,.470,7.0,21.4,.241,1,2011
2012-02-13,DAL,1,.481,10.8,17.0,.253,1,2011
2012-02-13,LAC,0,.514,19.8,28.2,.216,1,2011
2012-02-13,GSW,1,.494,9.5,32.6,.198,1,2011
2012-02-13,PHO,0,.494,13.4,27.5,.183,1,2011
2012-02-13,MIL,0,.446,12.8,29.2,.250,1,2011
2012-02-13,MIA,1,.560,14.5,40.0,.253,1,2011
2012-02-13,NOH,1,.447,13.0,32.5,.253,1,2011
2012-02-13,UTA,0,.438,19.4,42.9,.219,1,2011
2012-02-13,ORL,1,.494,8.7,17.8,.212,1,2011
2012-02-13,MIN,0,.450,16.5,27.1,.213,1,2011
2012-02-14,CHI,1,.577,12.0,23.7,.286,1,2011
2012-02-14,SAC,0,.522,12.1,35.4,.247,1,2011
2012-02-14,DEN,1,.538,21.9,26.3,.321,1,2011
2012-02-14,PHO,0,.379,16.4,32.1,.172,1,2011
2012-02-14,DET,0,.482,12.8,26.8,.167,1,2011
2012-02-14,SAS,1,.470,11.8,27.3,.253,1,2011
2012-02-14,IND,0,.447,16.1,14.6,.289,1,2011
2012-02-14,MIA,1,.536,18.2,29.7,.429,1,2011
2012-02-14,LAL,1,.488,16.2,31.8,.048,1,2011
2012-02-14,ATL,0,.383,10.3,30.9,.100,1,2011
2012-02-14,MEM,1,.514,17.1,31.0,.247,1,2011
2012-02-14,HOU,0,.404,16.9,35.7,.256,1,2011
2012-02-14,OKC,1,.578,14.0,37.8,.286,1,2011
2012-02-14,UTA,0,.372,11.4,35.2,.200,1,2011
2012-02-14,POR,0,.512,10.2,27.9,.259,1,2011
2012-02-14,WAS,1,.656,15.1,38.7,.238,1,2011
2012-02-14,TOR,0,.534,19.3,30.3,.123,1,2011
2012-02-14,NYK,1,.450,14.8,26.8,.225,1,2011
2012-02-15,BOS,0,.448,7.1,19.5,.247,1,2011
2012-02-15,DET,1,.500,13.0,30.6,.324,1,2011
2012-02-15,CLE,1,.532,13.0,29.7,.208,1,2011
2012-02-15,IND,0,.397,9.2,34.0,.207,1,2011
2012-02-15,DAL,1,.525,12.7,30.2,.225,1,2011
2012-02-15,DEN,0,.393,13.3,37.3,.214,1,2011
2012-02-15,GSW,0,.520,13.5,24.3,.158,1,2011
2012-02-15,POR,1,.464,13.3,30.2,.179,1,2011
2012-02-15,HOU,1,.471,12.9,24.4,.161,1,2011
2012-02-15,OKC,0,.476,19.5,26.8,.193,1,2011
2012-02-15,LAC,1,.488,12.0,42.2,.253,1,2011
2012-02-15,WAS,0,.428,13.7,23.8,.250,1,2011
2012-02-15,MIL,0,.424,13.0,32.7,.186,1,2011
2012-02-15,NOH,1,.494,17.1,38.5,.163,1,2011
2012-02-15,MIN,1,.529,12.4,28.9,.141,1,2011
2012-02-15,CHA,0,.488,14.9,28.6,.082,1,2011
2012-02-15,NJN,0,.590,20.3,31.3,.208,1,2011
2012-02-15,MEM,1,.500,10.2,43.2,.193,1,2011
2012-02-15,NYK,1,.552,18.4,20.6,.195,1,2011
2012-02-15,SAC,0,.402,9.5,16.3,.172,1,2011
2012-02-15,ORL,1,.633,15.7,15.2,.107,1,2011
2012-02-15,PHI,0,.459,13.4,24.4,.106,1,2011
2012-02-15,PHO,0,.580,19.8,15.6,.275,1,2011
2012-02-15,ATL,1,.538,13.7,15.4,.188,1,2011
2012-02-15,TOR,0,.564,14.0,15.8,.105,1,2011
2012-02-15,SAS,1,.592,15.5,14.7,.303,1,2011
2012-02-16,CHI,1,.461,16.1,34.0,.250,1,2011
2012-02-16,BOS,0,.417,9.5,14.3,.192,1,2011
2012-02-16,IND,1,.438,11.5,35.6,.272,1,2011
2012-02-16,NJN,0,.493,19.6,29.4,.187,1,2011
2012-02-16,POR,0,.423,17.7,19.5,.155,1,2011
2012-02-16,LAC,1,.397,16.4,34.1,.154,1,2011
2012-02-17,CLE,0,.434,12.7,27.9,.276,1,2011
2012-02-17,MIA,1,.595,16.2,36.1,.215,1,2011
2012-02-17,DET,1,.495,10.3,33.3,.237,1,2011
2012-02-17,SAC,0,.523,11.1,20.0,.209,1,2011
2012-02-17,HOU,0,.529,11.8,20.5,.094,1,2011
2012-02-17,MIN,1,.591,17.9,41.9,.260,1,2011
2012-02-17,LAL,1,.560,17.6,23.1,.217,1,2011
2012-02-17,PHO,0,.500,15.1,12.2,.100,1,2011
2012-02-17,MEM,1,.537,17.4,39.5,.183,1,2011
2012-02-17,DEN,0,.542,14.2,32.6,.145,1,2011
2012-02-17,NYK,0,.440,19.3,34.9,.253,1,2011
2012-02-17,NOH,1,.473,17.5,22.0,.240,1,2011
2012-02-17,OKC,1,.595,18.1,27.6,.297,1,2011
2012-02-17,GSW,0,.388,15.5,37.9,.202,1,2011
2012-02-17,ORL,1,.493,16.3,26.8,.250,1,2011
2012-02-17,MIL,0,.400,11.8,23.1,.144,1,2011
2012-02-17,PHI,0,.343,7.8,24.5,.186,1,2011
2012-02-17,DAL,1,.414,15.2,23.9,.185,1,2011
2012-02-17,TOR,0,.429,11.1,28.8,.226,1,2011
2012-02-17,CHA,1,.541,14.3,19.4,.243,1,2011
2012-02-17,UTA,1,.556,14.1,34.1,.169,1,2011
2012-02-17,WAS,0,.464,13.6,27.9,.262,1,2011
2012-02-18,CHI,0,.411,11.1,34.6,.190,1,2011
2012-02-18,NJN,1,.459,8.6,33.3,.224,1,2011
2012-02-18,LAC,0,.449,14.6,30.2,.225,1,2011
2012-02-18,SAS,1,.500,8.2,23.1,.120,1,2011
2012-02-18,MEM,1,.534,17.5,37.5,.356,1,2011
2012-02-18,GSW,0,.500,13.0,25.0,.256,1,2011
2012-02-18,POR,1,.525,13.7,39.5,.148,1,2011
2012-02-18,ATL,0,.459,10.3,10.3,.137,1,2011
2012-02-19,CLE,1,.399,10.5,35.2,.247,1,2011
2012-02-19,SAC,0,.398,10.3,32.7,.194,1,2011
2012-02-19,DET,1,.409,12.8,33.3,.354,1,2011
2012-02-19,BOS,0,.486,23.4,22.9,.153,1,2011
2012-02-19,HOU,1,.583,14.5,27.8,.236,1,2011
2012-02-19,UTA,0,.426,11.8,34.9,.198,1,2011
2012-02-19,IND,1,.538,15.6,36.6,.308,1,2011
2012-02-19,CHA,0,.400,18.3,11.1,.173,1,2011
2012-02-19,MIA,1,.494,10.4,22.5,.138,1,2011
2012-02-19,ORL,0,.439,15.0,18.8,.176,1,2011
2012-02-19,MIN,1,.406,9.4,29.2,.271,1,2011
2012-02-19,PHI,0,.461,7.8,29.2,.089,1,2011
2012-02-19,NJN,0,.371,10.0,33.3,.259,1,2011
2012-02-19,MIL,1,.424,15.0,43.8,.221,1,2011
2012-02-19,NYK,1,.535,16.8,34.1,.140,1,2011
2012-02-19,DAL,0,.519,17.7,35.0,.160,1,2011
2012-02-19,OKC,1,.537,11.6,34.0,.245,1,2011
2012-02-19,DEN,0,.515,12.8,40.0,.139,1,2011
2012-02-19,PHO,1,.469,10.5,21.7,.338,1,2011
2012-02-19,LAL,0,.468,16.8,22.5,.218,1,2011
2012-02-20,CHI,1,.432,11.9,31.3,.159,1,2011
2012-02-20,ATL,0,.466,14.4,18.2,.135,1,2011
2012-02-20,DAL,1,.444,9.5,23.5,.112,1,2011
2012-02-20,BOS,0,.439,17.7,11.4,.108,1,2011
2012-02-20,DEN,1,.429,13.0,33.3,.261,1,2011
2012-02-20,MIN,0,.394,12.0,28.6,.232,1,2011
2012-02-20,GSW,1,.512,9.7,31.0,.229,1,2011
2012-02-20,LAC,0,.500,16.8,40.5,.260,1,2011
2012-02-20,HOU,1,.520,14.1,27.0,.270,1,2011
2012-02-20,MEM,0,.500,13.0,29.7,.177,1,2011
2012-02-20,LAL,1,.506,13.9,34.1,.229,1,2011
2012-02-20,POR,0,.487,15.4,21.3,.205,1,2011
2012-02-20,MIL,0,.434,11.0,38.9,.121,1,2011
2012-02-20,ORL,1,.487,14.7,41.0,.250,1,2011
2012-02-20,NYK,0,.429,14.2,24.4,.224,1,2011
2012-02-20,NJN,1,.482,16.7,27.9,.256,1,2011
2012-02-20,OKC,1,.500,17.3,24.4,.263,1,2011
2012-02-20,NOH,0,.401,13.7,29.6,.220,1,2011
2012-02-20,PHO,1,.513,13.2,19.5,.291,1,2011
2012-02-20,WAS,0,.458,15.5,23.9,.131,1,2011
2012-02-20,UTA,0,.494,15.3,25.7,.226,1,2011
2012-02-20,SAS,1,.526,14.1,17.9,.308,1,2011
2012-02-21,CLE,1,.494,16.4,34.9,.308,1,2011
2012-02-21,DET,0,.426,10.2,32.0,.200,1,2011
2012-02-21,IND,1,.540,10.6,29.5,.250,1,2011
2012-02-21,NOH,0,.589,16.0,18.4,.190,1,2011
2012-02-21,MEM,1,.436,14.2,28.2,.269,1,2011
2012-02-21,PHI,0,.412,13.7,18.2,.071,1,2011
2012-02-21,MIA,1,.617,12.5,25.7,.247,1,2011
2012-02-21,SAC,0,.522,14.1,32.6,.169,1,2011
2012-02-21,POR,1,.680,10.2,24.1,.233,1,2011
2012-02-21,SAS,0,.429,11.7,21.6,.298,1,2011
2012-02-22,CHA,0,.398,10.9,37.7,.205,1,2011
2012-02-22,IND,1,.441,7.5,48.0,.318,1,2011
2012-02-22,CHI,1,.582,18.3,45.2,.228,1,2011
2012-02-22,MIL,0,.432,8.5,25.5,.170,1,2011
2012-02-22,CLE,0,.353,10.6,37.9,.282,1,2011
2012-02-22,NOH,1,.416,12.5,43.5,.169,1,2011
2012-02-22,DAL,0,.444,11.8,39.6,.122,1,2011
2012-02-22,LAL,1,.513,15.9,37.0,.237,1,2011
2012-02-22,HOU,1,.494,13.9,11.8,.205,1,2011
2012-02-22,PHI,0,.402,12.2,22.7,.256,1,2011
2012-02-22,LAC,1,.483,10.1,36.2,.233,1,2011
2012-02-22,DEN,0,.439,11.1,31.1,.280,1,2011
2012-02-22,MIN,1,.474,16.1,41.3,.351,1,2011
2012-02-22,UTA,0,.465,8.6,32.6,.224,1,2011
2012-02-22,NJN,0,.525,12.4,23.1,.074,1,2011
2012-02-22,ORL,1,.613,13.4,36.4,.060,1,2011
2012-02-22,NYK,1,.525,18.8,33.3,.188,1,2011
2012-02-22,ATL,0,.444,21.9,26.7,.123,1,2011
2012-02-22,OKC,1,.554,12.3,25.6,.310,1,2011
2012-02-22,BOS,0,.536,17.5,8.3,.414,1,2011
2012-02-22,PHO,0,.500,9.2,42.6,.156,1,2011
2012-02-22,GSW,1,.518,7.9,29.5,.226,1,2011
2012-02-22,TOR,1,.546,12.0,30.3,.263,1,2011
2012-02-22,DET,0,.429,9.4,27.5,.250,1,2011
2012-02-22,WAS,0,.542,17.3,29.3,.190,1,2011
2012-02-22,SAC,1,.469,8.5,36.0,.260,1,2011
2012-02-23,ATL,1,.442,17.2,26.8,.179,1,2011
2012-02-23,ORL,0,.421,14.6,21.7,.110,1,2011
2012-02-23,DEN,0,.488,10.7,20.5,.217,1,2011
2012-02-23,SAS,1,.552,7.7,23.8,.221,1,2011
2012-02-23,MIA,1,.518,14.6,34.1,.165,1,2011
